
v1	v2	v3	v4	v5	v6	v7	v8	time
0.002876	0.0051944	-0.167811	-0.0098918	-0.0699327	-0.0728441	-0.049388	0.0007423	2938.19
0.0029083	0.0052826	-0.1681663	-0.0099591	-0.0702129	-0.0726543	-0.0495212	0.0007725	2950.8
0.0029724	0.0052384	-0.1685824	-0.0099409	-0.070385	-0.072756	-0.0496663	0.0007612	2963.42
0.0029447	0.0052919	-0.1688847	-0.009919	-0.0705788	-0.0729282	-0.0498057	0.000781	2976.06
0.0029337	0.0052482	-0.1671131	-0.0084879	-0.0703576	-0.0730804	-0.0500727	0.0008026	2988.69
0.0029333	0.0053031	-0.1697266	-0.0099794	-0.0709447	-0.0733419	-0.0500106	0.0009671	3001.28
0.0029209	0.0053141	-0.1703081	-0.0099141	-0.071147	-0.0735166	-0.050129	0.0008256	3013.89
0.0029558	0.0053324	-0.1706715	-0.0099311	-0.0713321	-0.0737034	-0.0502331	0.0012202	3026.51
0.0029605	0.005292	-0.1711895	-0.0100453	-0.0714223	-0.0739102	-0.0504243	0.0008049	3039.09
0.0029959	0.0053906	-0.1715907	-0.009964	-0.0717338	-0.0741668	-0.0505358	0.0010316	3051.68
0.0029811	0.00539	-0.1720555	-0.00996	-0.0719133	-0.0743849	-0.0506401	0.0008654	3064.25
0.0029812	0.0053812	-0.1725723	-0.0099421	-0.0722005	-0.0745692	-0.0507804	0.0008813	3076.86
0.0030538	0.0053849	-0.1730555	-0.0100059	-0.0723442	-0.0747979	-0.0508916	0.0008991	3089.48
0.0030154	0.0054347	-0.1735116	-0.0099321	-0.0725937	-0.0749834	-0.0510578	0.0009212	3102.08
0.0030203	0.0054571	-0.1739639	-0.0099798	-0.0727472	-0.0751908	-0.0511573	0.0009324	3114.69
0.0030674	0.0054982	-0.1744071	-0.0099745	-0.0730188	-0.0754252	-0.0513135	0.0009557	3127.3
0.0030776	0.005511	-0.1749667	-0.0099162	-0.0731992	-0.0756086	-0.0514489	0.0009628	3139.93
0.0030854	0.0054804	-0.1753881	-0.0099107	-0.0734284	-0.0758314	-0.0515426	0.0009696	3152.52
0.0030776	0.005476	-0.1758276	-0.0099752	-0.0735985	-0.0760379	-0.0517024	0.0009995	3165.15
0.0030564	0.0055198	-0.1762686	-0.0099383	-0.0737987	-0.0762849	-0.0518256	0.0010131	3177.74
0.0030979	0.0055387	-0.1767393	-0.0099744	-0.0740202	-0.0764903	-0.0518936	0.0010128	3190.39
0.003074	0.0055438	-0.1771694	-0.009985	-0.074236	-0.076682	-0.0520731	0.0010455	3203.0
0.0030458	0.0055375	-0.1776696	-0.0099326	-0.0744237	-0.0767819	-0.0521353	0.0010521	3215.6
0.0031199	0.005555	-0.1802983	-0.0099613	-0.0745706	-0.0769991	-0.0522772	0.0018847	3228.24
0.0031106	0.0056016	-0.1783011	-0.0099688	-0.0747105	-0.077172	-0.0523459	0.0010872	3240.86
0.0031661	0.0055923	-0.1785467	-0.0099066	-0.0748024	-0.0772581	-0.0523791	0.001109	3253.5
0.003152	0.0055704	-0.1787611	-0.0099442	-0.0749317	-0.0773491	-0.0524294	0.0011451	3266.12
0.0031033	0.0055509	-0.1789031	-0.0099091	-0.0749411	-0.0773906	-0.0524886	0.0011017	3278.76
0.0031124	0.0055964	-0.1789454	-0.0099306	-0.0749665	-0.0774358	-0.0524826	0.0011096	3291.4
0.0031692	0.0056143	-0.1789757	-0.0099582	-0.0749016	-0.0774337	-0.0524628	0.001111	3304.0
0.0031335	0.0056362	-0.1790052	-0.0099524	-0.0749786	-0.0774026	-0.0524855	0.001122	3316.64
0.0031319	0.0055903	-0.1789523	-0.0099515	-0.0749437	-0.0774171	-0.052464	0.0010546	3329.28
0.0031487	0.0055916	-0.1788861	-0.0099385	-0.0749186	-0.0773826	-0.0524194	0.0010933	3341.92
0.003189	0.0056132	-0.1787635	-0.0099438	-0.0748077	-0.0773205	-0.0523896	0.0010831	3354.54
0.0031651	0.0056094	-0.1787428	-0.0098976	-0.0747915	-0.0772818	-0.052396	0.0010996	3367.21
0.0031165	0.0056057	-0.1785672	-0.0099898	-0.0747506	-0.0772232	-0.0523511	0.0010825	3379.85
0.0031469	0.0056072	-0.1784655	-0.0099519	-0.0747199	-0.0771661	-0.0523408	0.0010948	3392.44
0.0031339	0.005572	-0.1783873	-0.009906	-0.074607	-0.0771789	-0.052264	0.0011717	3405.08
0.003123	0.0056037	-0.1781779	-0.009973	-0.074554	-0.0770131	-0.0522326	0.0011122	3417.73
0.0031551	0.0055945	-0.1780297	-0.0099415	-0.0744938	-0.0769689	-0.0521806	0.0010913	3430.35
0.0031343	0.0055732	-0.1778663	-0.009932	-0.0744072	-0.0768664	-0.0521899	0.0010728	3442.98
0.0031267	0.0055686	-0.1777123	-0.0099684	-0.0743436	-0.0768144	-0.0520929	0.0010842	3455.61
0.0031152	0.0055745	-0.1775628	-0.0099621	-0.0742931	-0.0767855	-0.0520818	0.0010498	3468.23
0.0030665	0.0055836	-0.1773361	-0.0099939	-0.074219	-0.0766722	-0.0520043	0.0010619	3480.87
0.0031756	0.0055913	-0.1772264	-0.0099432	-0.0741538	-0.0765898	-0.0519815	0.0010626	3493.48
0.0030766	0.0055515	-0.1770548	-0.0099545	-0.0740999	-0.0765827	-0.0519111	0.0010796	3506.1
0.0030716	0.0055552	-0.1768876	-0.0099743	-0.0739846	-0.0764672	-0.0518598	0.0011483	3518.69
0.0030743	0.0055453	-0.1767791	-0.0099511	-0.0739652	-0.0763849	-0.0518738	0.0010621	3531.26
0.0030863	0.0055578	-0.1765868	-0.0099524	-0.0739012	-0.0763236	-0.0518155	0.0010397	3543.9
0.0030575	0.0055463	-0.1764766	-0.0099452	-0.0738092	-0.0763021	-0.0517104	0.0010546	3556.52
0.0030235	0.0055676	-0.1764216	-0.0099834	-0.0737533	-0.0762319	-0.0517164	0.0010759	3569.16
0.0030616	0.0055174	-0.1762082	-0.0099682	-0.0736886	-0.0761777	-0.0517067	0.0010248	3581.8
0.0030695	0.005517	-0.1761817	-0.0099505	-0.0737158	-0.0761258	-0.0516795	0.0010381	3594.44
0.0030812	0.0055236	-0.1760186	-0.0099644	-0.0736227	-0.0760598	-0.0516511	0.0010302	3607.06
0.0030614	0.0055031	-0.1759485	-0.0099928	-0.0736272	-0.0759775	-0.0517108	0.0009618	3619.65
0.0030627	0.0055106	-0.1759018	-0.009928	-0.0735404	-0.075997	-0.0516368	0.001034	3632.29
0.0030503	0.0055339	-0.1758592	-0.0099445	-0.0735222	-0.0760068	-0.0516195	0.0010108	3644.93
0.0033154	0.0055809	-0.1758596	-0.0099544	-0.073583	-0.0759826	-0.0516269	0.0011382	3657.53
0.0030743	0.0054877	-0.1758433	-0.0099432	-0.0735403	-0.0759776	-0.0516003	0.0009742	3670.15
0.0030567	0.0054964	-0.1757968	-0.0099605	-0.0735148	-0.0759619	-0.0516459	0.0009005	3682.79
0.003047	0.0055153	-0.1758416	-0.0099646	-0.0735633	-0.0760139	-0.05164	0.0010226	3695.42
0.0030934	0.005495	-0.1758888	-0.0099471	-0.0736096	-0.0760562	-0.0516567	0.0006841	3708.07
0.0030613	0.0055247	-0.1759445	-0.0099559	-0.073603	-0.0760519	-0.0516814	0.0010135	3720.74
0.0029969	0.0055541	-0.175976	-0.0099312	-0.0736041	-0.0760485	-0.051648	0.0008788	3733.39
0.0030559	0.0055423	-0.1760917	-0.0099759	-0.0736436	-0.0760275	-0.0516388	0.0010396	3746.3
0.0031044	0.0055082	-0.1760352	-0.0099151	-0.0736703	-0.0760759	-0.0516867	0.0006529	3758.96
0.0031086	0.0055628	-0.1760729	-0.0101339	-0.0736885	-0.0761559	-0.051717	0.0010128	3771.58
0.0030929	0.0055327	-0.1761569	-0.0099351	-0.0737152	-0.0761566	-0.0517227	0.0010395	3784.2
0.0030745	0.0055339	-0.1762864	-0.0099879	-0.0737539	-0.0762072	-0.0517222	0.0010219	3796.85
0.0030762	0.0054983	-0.1763625	-0.0101502	-0.073782	-0.076245	-0.0517299	0.0013125	3809.52
0.0031583	0.0055284	-0.1764496	-0.0099311	-0.0738231	-0.076295	-0.0518089	0.0010309	3822.18
0.0031044	0.0055566	-0.1765504	-0.0099867	-0.0738829	-0.0761651	-0.051828	0.0010693	3834.87
0.0031022	0.0055703	-0.1767903	-0.0099485	-0.0739722	-0.0765004	-0.0519214	0.0010553	3847.52
0.0030962	0.0055519	-0.1770623	-0.0099703	-0.0740782	-0.0765906	-0.0519957	0.0010343	3860.17
0.0031174	0.0055546	-0.1773691	-0.0099232	-0.0742465	-0.0767293	-0.0520489	0.0010699	3872.84
0.0031257	0.0055497	-0.1777377	-0.0099752	-0.0744548	-0.0768918	-0.0522124	0.0010283	3885.48
0.0031019	0.0055702	-0.1781166	-0.009932	-0.0745967	-0.0771037	-0.05231	0.0011044	3898.13
0.0031278	0.005602	-0.1785132	-0.0099178	-0.0748029	-0.077318	-0.0524286	0.0010851	3910.77
0.0031239	0.0055929	-0.1790361	-0.009892	-0.0749526	-0.0775354	-0.0524891	0.0011709	3923.4
0.0031512	0.0056776	-0.1794986	-0.0099325	-0.0751851	-0.0777535	-0.0527182	0.0011308	3936.02
0.0030727	0.0056943	-0.1800586	-0.0100509	-0.075773	-0.0778994	-0.0528634	0.0011408	3948.65
0.0031685	0.0056434	-0.1807347	-0.0099631	-0.0757812	-0.0782698	-0.0530215	0.0011543	3961.36
0.0031984	0.0056624	-0.1813483	-0.0099328	-0.0761071	-0.0785778	-0.0531673	0.0014984	3974.01
0.0031543	0.0057444	-0.1820047	-0.0099357	-0.0763214	-0.0789351	-0.0533807	0.0010997	3986.63
0.0032154	0.0057822	-0.1827386	-0.009995	-0.0767483	-0.079235	-0.053635	0.0012106	3999.3
0.0032299	0.0057291	-0.1834646	-0.0098585	-0.0770272	-0.0795603	-0.0538042	0.001254	4011.99
0.0032321	0.0057049	-0.1842092	-0.0099419	-0.0773931	-0.0799161	-0.0540073	0.0012831	4024.68
0.0032574	0.0057784	-0.1849683	-0.0099725	-0.0777103	-0.0802512	-0.0541939	0.0012827	4037.33
0.003275	0.0058007	-0.1857222	-0.0099684	-0.0780353	-0.0805948	-0.0544181	0.0013476	4049.97
0.0032977	0.0058437	-0.1865457	-0.0099089	-0.0783732	-0.0808805	-0.0546026	0.001362	4062.61
0.0033049	0.0058371	-0.1872399	-0.0099761	-0.0786835	-0.0813041	-0.0547926	0.0013778	4075.26
0.0033354	0.0058716	-0.1879769	-0.0099445	-0.0790444	-0.0816259	-0.054997	0.0014026	4087.91
0.0033553	0.0058921	-0.1887313	-0.0099533	-0.0794065	-0.0819621	-0.0552264	0.0014399	4100.58
0.00335	0.0059198	-0.189494	-0.0099338	-0.0797254	-0.0823256	-0.0554426	0.0014244	4113.25
0.0033866	0.0059271	-0.1902524	-0.0099282	-0.080039	-0.082655	-0.0555596	0.0015106	4125.91
0.0033889	0.0060328	-0.1910134	-0.009961	-0.0804456	-0.0830797	-0.055809	0.0015096	4138.56
0.0033996	0.0059608	-0.191735	-0.0099813	-0.0807469	-0.0834283	-0.056022	0.0015242	4151.2
0.0034435	0.0059896	-0.1925255	-0.0099557	-0.0810754	-0.0837238	-0.0562154	0.0015385	4163.85
0.0034266	0.0060215	-0.1931859	-0.0099442	-0.081387	-0.0840122	-0.0563651	0.0015947	4176.52
0.0034506	0.0060439	-0.1937964	-0.0099776	-0.0817223	-0.0842764	-0.0565526	0.0016165	4189.18
0.0034351	0.0060976	-0.1942699	-0.0099306	-0.0818674	-0.0844475	-0.0566081	0.0016381	4201.85
0.0034966	0.0060705	-0.1946408	-0.0099635	-0.082019	-0.0846365	-0.056714	0.0016368	4214.55
0.0034879	0.0060617	-0.1948742	-0.0099688	-0.0821511	-0.0847697	-0.0567719	0.0016393	4227.2
0.0035019	0.0060979	-0.1950927	-0.0099677	-0.0822117	-0.0848335	-0.056795	0.0016845	4239.86
0.0034774	0.0061176	-0.1952115	-0.0099539	-0.0822622	-0.0848865	-0.0568386	0.0016636	4252.5
0.0034595	0.0061056	-0.1952383	-0.0099615	-0.0822658	-0.0848963	-0.0568455	0.0016461	4265.17
0.0035083	0.0060974	-0.1952109	-0.0099688	-0.0822648	-0.0848848	-0.0568341	0.0016829	4277.79
0.0034888	0.0061119	-0.1951737	-0.0099301	-0.0821996	-0.0848522	-0.0568235	0.0016733	4290.46
0.003472	0.0060868	-0.195095	-0.0099896	-0.0821861	-0.0848136	-0.0567997	0.0016717	4303.11
0.0034672	0.0060891	-0.1949479	-0.0099749	-0.0821082	-0.084739	-0.0567704	0.0016759	4315.75
0.0034857	0.0061185	-0.1948167	-0.0099379	-0.0820084	-0.0846355	-0.0567177	0.0016959	4328.39
0.003447	0.006084	-0.194616	-0.0099261	-0.0819778	-0.0845587	-0.0566398	0.0015691	4341.06
0.0034766	0.0060808	-0.1944393	-0.010004	-0.0818952	-0.0844212	-0.0565874	0.001665	4353.7
0.003495	0.0060648	-0.1942466	-0.009969	-0.081757	-0.0843904	-0.0565295	0.0016719	4366.33
0.0034406	0.0060416	-0.1941071	-0.0099365	-0.0816974	-0.0843794	-0.0564599	0.001669	4378.99
0.0034377	0.0060588	-0.1939938	-0.0099557	-0.0816651	-0.0842973	-0.0564935	0.0016258	4391.64
0.0034489	0.0060768	-0.1939203	-0.0099565	-0.0816458	-0.0842432	-0.0564843	0.0016599	4404.3
0.0034388	0.0061162	-0.1939685	-0.0099806	-0.0816701	-0.0843439	-0.0565375	0.0016605	4416.95
0.0034838	0.0060767	-0.1941552	-0.0099613	-0.0818084	-0.0844458	-0.0565692	0.0016336	4429.57
0.0034649	0.0060794	-0.1945202	-0.009927	-0.0819705	-0.0845866	-0.0566987	0.0016738	4442.23
0.0034973	0.006112	-0.1949414	-0.0099516	-0.0821818	-0.0848002	-0.0568638	0.0018511	4454.88
0.003475	0.0061087	-0.1956061	-0.0099497	-0.0824947	-0.0851442	-0.0570128	0.0017718	4467.53
0.0035169	0.0061295	-0.1963069	-0.0099149	-0.0827838	-0.0854714	-0.057168	0.0017523	4480.19
0.0035426	0.0061693	-0.1970275	-0.0099588	-0.0831526	-0.0858725	-0.0573544	0.0017845	4492.84
0.0035307	0.0062101	-0.1977621	-0.009973	-0.0835311	-0.0862563	-0.0576545	0.0016495	4505.5
0.0035776	0.0061867	-0.1986504	-0.0099572	-0.0839228	-0.0866086	-0.0578063	0.0017864	4518.18
0.0035744	0.0062172	-0.1993489	-0.0099544	-0.0842347	-0.0868902	-0.0579623	0.0018238	4530.9
0.0036327	0.0062342	-0.1998965	-0.0099621	-0.084402	-0.0872049	-0.0580276	0.0010403	4543.55
0.0036898	0.0062601	-0.2002955	-0.0099794	-0.084644	-0.0873031	-0.0581648	0.0018748	4556.22
0.0036082	0.0062383	-0.2005817	-0.0099257	-0.0847278	-0.0873741	-0.0582328	0.0019143	4568.94
0.0035787	0.0062877	-0.2008647	-0.0099552	-0.0848903	-0.0875176	-0.0582726	0.0019122	4581.61
0.0036487	0.0062567	-0.2011189	-0.0099706	-0.0850519	-0.0877239	-0.0583953	0.0019053	4594.27
0.0035928	0.0062735	-0.2014789	-0.0099423	-0.085201	-0.0878418	-0.0584761	0.0019199	4606.94
0.0036421	0.006316	-0.2018389	-0.0099823	-0.0854007	-0.0880246	-0.0585984	0.0019688	4619.59
0.0036369	0.0062911	-0.2022151	-0.0099833	-0.0855617	-0.0882857	-0.0586767	0.0019651	4632.26
0.0036717	0.0063006	-0.2026491	-0.0099312	-0.0857327	-0.088468	-0.0587292	0.0019921	4644.95
0.0035808	0.0063921	-0.2029639	-0.0100533	-0.0859375	-0.0885635	-0.058927	0.0020075	4657.57
0.0036748	0.0063274	-0.2034066	-0.0099671	-0.0861252	-0.0887872	-0.0590001	0.0020474	4670.21
0.0037083	0.0063301	-0.2037601	-0.0099402	-0.0863397	-0.0889552	-0.0590711	0.0020579	4682.81
0.0036828	0.0063545	-0.2041344	-0.0099513	-0.0865048	-0.0891245	-0.0591083	0.0021066	4695.48
0.0036959	0.0063807	-0.204479	-0.0099572	-0.0866799	-0.0893648	-0.0592205	0.0021035	4708.14
0.0037039	0.006388	-0.2048467	-0.009956	-0.0868121	-0.0894571	-0.0592843	0.0021255	4720.79
0.0037121	0.0063854	-0.2051191	-0.0099376	-0.0869878	-0.089636	-0.0593384	0.0021622	4733.48
0.0036922	0.0064044	-0.20543	-0.0099453	-0.0871252	-0.0898313	-0.0593889	0.0021973	4746.11
0.0037711	0.0063905	-0.2057321	-0.0099483	-0.0872742	-0.0898962	-0.0594837	0.0022091	4758.82
0.0037231	0.0064015	-0.2059946	-0.0099184	-0.0873477	-0.0900377	-0.0594926	0.0022369	4771.47
0.0037459	0.0064278	-0.2062045	-0.0099586	-0.0875368	-0.0902066	-0.0595845	0.0022525	4784.14
0.0037666	0.0064069	-0.2064323	-0.0099562	-0.0876473	-0.0902891	-0.0596442	0.0022592	4796.79
0.0037553	0.0063921	-0.2065591	-0.0099947	-0.0877627	-0.0903823	-0.0596704	0.0022757	4809.48
0.0037784	0.0063859	-0.2068024	-0.0099206	-0.0878274	-0.0904882	-0.0597065	0.0022953	4822.13
0.003718	0.0063729	-0.2069335	-0.0099015	-0.0879526	-0.0906135	-0.0597802	0.002318	4834.8
0.0037992	0.0064165	-0.2070667	-0.0099607	-0.0880308	-0.0906798	-0.0597172	0.0022228	4847.49
0.003818	0.0064342	-0.2071452	-0.0099748	-0.0880621	-0.0907407	-0.0597359	0.0023558	4860.16
0.0037626	0.0064167	-0.2072798	-0.0100082	-0.0881249	-0.090863	-0.0596764	0.0023817	4872.8
0.0037914	0.0064167	-0.207329	-0.0099393	-0.0881878	-0.0908787	-0.0597989	0.0024086	4885.48
0.0038155	0.0064303	-0.2073763	-0.0099337	-0.0882441	-0.0908823	-0.059721	0.0024298	4898.19
0.0037898	0.0064361	-0.2073659	-0.0099684	-0.088251	-0.0909398	-0.0597158	0.0024358	4910.87
0.0038146	0.0064322	-0.2073636	-0.0099589	-0.0883055	-0.0909138	-0.0596957	0.0024716	4923.56
0.0038097	0.0064136	-0.2073364	-0.0099478	-0.0882796	-0.0909216	-0.0596829	0.002471	4936.24
0.003808	0.0064084	-0.2072998	-0.0099221	-0.0883638	-0.090928	-0.0596958	0.0024816	4948.91
0.0038361	0.0064365	-0.2072568	-0.0099978	-0.088297	-0.0908934	-0.0596062	0.0025144	4961.58
0.0037902	0.0064244	-0.2071555	-0.0099309	-0.0882396	-0.0908915	-0.0595916	0.0025375	4974.27
0.0038213	0.0064034	-0.207069	-0.0099548	-0.0882656	-0.0908956	-0.0595531	0.0025524	4986.94
0.0038593	0.0064031	-0.206928	-0.0099523	-0.0882848	-0.0908056	-0.0594976	0.0022538	4999.61
0.0037972	0.006388	-0.2068507	-0.0099555	-0.0882133	-0.0908046	-0.0594772	0.0025708	5012.3
0.003844	0.0064352	-0.2066654	-0.0099494	-0.0882186	-0.0907676	-0.059377	0.0025935	5024.95
0.0038417	0.006402	-0.2065598	-0.0099199	-0.0881468	-0.0908083	-0.0593363	0.0026338	5037.64
0.0037961	0.0064013	-0.206395	-0.0099247	-0.0880951	-0.0906582	-0.0592599	0.0026475	5050.32
0.0037778	0.006405	-0.2061952	-0.0099274	-0.0880036	-0.0905881	-0.0592006	0.0026564	5063.02
0.0037864	0.0063677	-0.2060093	-0.0099588	-0.0879632	-0.0905398	-0.0591261	0.002681	5075.73
0.0037956	0.0063629	-0.2057815	-0.0099141	-0.0878592	-0.0904747	-0.0590405	0.0026847	5088.43
0.0038011	0.0063858	-0.2055457	-0.0099186	-0.0877788	-0.0903772	-0.0589718	0.0027283	5101.13
0.0037908	0.0063442	-0.2053245	-0.0099304	-0.0877523	-0.0902795	-0.0589162	0.0027179	5113.86
0.0037636	0.0063342	-0.2050471	-0.009929	-0.0876322	-0.090173	-0.0588071	0.0027327	5126.55
0.0038085	0.0063401	-0.2048168	-0.0099868	-0.087581	-0.0900323	-0.058788	0.0027518	5139.24
0.0037717	0.0063214	-0.2045218	-0.0099437	-0.0874321	-0.0899649	-0.0586455	0.0027431	5151.94
0.0037722	0.006295	-0.2043134	-0.0099977	-0.0873406	-0.0898607	-0.0585518	0.002482	5164.64
0.0037774	0.0063034	-0.2039463	-0.0099545	-0.0872623	-0.0897664	-0.0584729	0.0027555	5177.36
0.003744	0.0062755	-0.2036846	-0.009977	-0.0871094	-0.0896461	-0.0583927	0.0029465	5190.04
0.0037466	0.0062781	-0.2033398	-0.0099594	-0.0870204	-0.0895152	-0.0582769	0.0028466	5202.78
0.0037283	0.0062868	-0.2030649	-0.0099439	-0.0868941	-0.0893816	-0.0581314	0.0028289	5215.46
0.0037903	0.0062611	-0.2027116	-0.009926	-0.0867803	-0.0892434	-0.0580616	0.002808	5228.17
0.0037178	0.006254	-0.2023595	-0.0099858	-0.0866227	-0.0890814	-0.0579287	0.0028498	5240.87
0.0037031	0.0062523	-0.2020247	-0.0099558	-0.0864762	-0.0889586	-0.0578788	0.0028676	5253.54
0.0037473	0.0062262	-0.2016359	-0.0099893	-0.0863489	-0.0888076	-0.057793	0.002878	5266.24
0.0037403	0.0062121	-0.2013356	-0.0099634	-0.086206	-0.088658	-0.0576657	0.0028914	5278.97
0.0037103	0.0061893	-0.2009613	-0.0099617	-0.0860955	-0.0885162	-0.0575016	0.0030128	5291.68
0.0037001	0.0062796	-0.2006847	-0.0100099	-0.0859221	-0.0884337	-0.0574393	0.0029207	5304.33
0.0037238	0.0061814	-0.2002479	-0.0099537	-0.0858195	-0.0882778	-0.0573057	0.0029438	5317.03
0.0037252	0.0061713	-0.1999108	-0.0099323	-0.0856664	-0.0881439	-0.0571626	0.0029318	5329.73
0.0036923	0.0061724	-0.1995366	-0.0099786	-0.0855125	-0.088022	-0.0570567	0.0029527	5342.39
0.0036961	0.0061426	-0.1992067	-0.0099631	-0.085402	-0.087868	-0.0570251	0.0029713	5355.06
0.0036718	0.0061314	-0.1989172	-0.0099172	-0.0853135	-0.0877131	-0.0569078	0.0029682	5367.74
0.0036717	0.0061357	-0.19856	-0.009946	-0.0851932	-0.0875436	-0.0568025	0.0029166	5380.43
0.0037044	0.0061432	-0.1982389	-0.0099709	-0.0850355	-0.0874412	-0.0567128	0.0030135	5393.12
0.0036647	0.0061145	-0.1979035	-0.0099549	-0.0849099	-0.087331	-0.0566127	0.0029758	5405.77
0.0036584	0.0060999	-0.1975124	-0.0099481	-0.0847824	-0.0871725	-0.0565147	0.0030381	5418.49
0.0036346	0.0061112	-0.1972013	-0.0099624	-0.0846165	-0.0870153	-0.0563957	0.0029785	5431.17
0.0036875	0.0060616	-0.1969228	-0.009973	-0.0845113	-0.0868337	-0.0563224	0.0030301	5443.86
0.0036942	0.0060718	-0.196539	-0.0099326	-0.0843542	-0.086772	-0.0561936	0.0030367	5456.56
0.003652	0.0060463	-0.1961792	-0.0099625	-0.0842314	-0.0865892	-0.0560844	0.0029563	5469.23
0.0036285	0.0060378	-0.1958137	-0.0099465	-0.0841199	-0.0864624	-0.0560369	0.0032153	5481.92
0.0036103	0.0060422	-0.1954946	-0.0099169	-0.0839176	-0.0863324	-0.0558996	0.0030316	5494.62
0.0036536	0.0059983	-0.1951731	-0.0099684	-0.083801	-0.0861525	-0.0558145	0.0030222	5507.32
0.0036506	0.0059892	-0.1947466	-0.0099678	-0.0836035	-0.0859768	-0.0556403	0.0030248	5520.02
0.0036237	0.0059914	-0.1941548	-0.009939	-0.0833682	-0.0857068	-0.0554166	0.0031271	5533.21
0.003622	0.0059709	-0.1934328	-0.0099538	-0.0831395	-0.0853907	-0.0552474	0.0030533	5545.89
0.0035978	0.0059286	-0.1926295	-0.0099187	-0.0826949	-0.085067	-0.0550155	0.0031207	5558.58
0.0036327	0.005919	-0.1917892	-0.0099764	-0.0823795	-0.0846638	-0.0547363	0.0031545	5571.31
0.0035638	0.0058805	-0.1907812	-0.0099678	-0.0819844	-0.0842514	-0.054444	0.0031805	5584.01
0.0035329	0.0058335	-0.1897599	-0.0099331	-0.0815522	-0.0837998	-0.0541531	0.0031772	5596.75
0.0035089	0.005796	-0.1887019	-0.0099472	-0.0811603	-0.0832931	-0.0538594	0.0031361	5609.43
0.0035153	0.0057399	-0.1876271	-0.0099558	-0.0807019	-0.0828892	-0.0535102	0.003105	5622.14
0.0034689	0.005726	-0.1864505	-0.0099968	-0.080234	-0.0823957	-0.0531777	0.0032054	5634.87
0.0034741	0.0057009	-0.1853496	-0.009999	-0.079772	-0.0819024	-0.0528549	0.0031735	5647.52
0.0034528	0.0056862	-0.1841703	-0.0099372	-0.0792782	-0.0814404	-0.0525126	0.0032953	5660.26
0.0034118	0.0056298	-0.1830176	-0.0099688	-0.0787583	-0.0809216	-0.0521675	0.0032718	5672.96
0.0034225	0.005556	-0.181858	-0.0099394	-0.0782936	-0.0803871	-0.0518619	0.00334	5685.65
0.0033895	0.0055624	-0.1806903	-0.0099478	-0.0777898	-0.0799035	-0.0514886	0.003383	5698.36
0.0033616	0.005489	-0.179488	-0.0099615	-0.0772988	-0.0793585	-0.0511383	0.0033869	5711.08
0.0033432	0.0054475	-0.1782334	-0.0099592	-0.0767557	-0.0788594	-0.0507751	0.0034293	5723.75
0.0033319	0.0054491	-0.1769894	-0.0099739	-0.0762636	-0.078259	-0.0504351	0.0033151	5736.45
0.0032688	0.0053813	-0.1756899	-0.0099589	-0.0756953	-0.0777068	-0.0500638	0.0035861	5749.17
0.0032592	0.005311	-0.1743677	-0.0099597	-0.0751837	-0.0771719	-0.0496523	0.0034691	5761.87
0.0032011	0.0052692	-0.1731396	-0.0099415	-0.0746381	-0.0766457	-0.0493157	0.0035801	5774.59
0.0032352	0.005275	-0.1718622	-0.0099855	-0.0740552	-0.0760526	-0.0489407	0.0033995	5787.29
0.0032323	0.0052332	-0.1705789	-0.0099288	-0.0735778	-0.0755146	-0.0485926	0.0034875	5800.01
0.0031771	0.0051576	-0.1693067	-0.0099605	-0.0730753	-0.0750185	-0.0482454	0.0035659	5812.73
0.0031241	0.0050681	-0.1680572	-0.0099156	-0.0724736	-0.0744243	-0.0478739	0.0035452	5825.42
0.0031135	0.0050693	-0.1667972	-0.009906	-0.0719708	-0.073822	-0.0474947	0.0035516	5838.15
0.003099	0.0050805	-0.1654211	-0.0099348	-0.0713714	-0.0732834	-0.0471221	0.0035845	5850.87
0.0030387	0.0049808	-0.1641434	-0.0099184	-0.0708035	-0.072699	-0.0467662	0.0035613	5863.55
0.0030267	0.0050009	-0.1627884	-0.0099689	-0.0702222	-0.0721177	-0.0463631	0.0036072	5876.29
0.0030325	0.0049339	-0.1614149	-0.0099876	-0.0696627	-0.0714413	-0.0460501	0.0036165	5889.01
0.0030903	0.0048887	-0.1600581	-0.0098883	-0.0690256	-0.0708929	-0.0455327	0.0036477	5901.72
0.0029467	0.0048226	-0.1585094	-0.0099741	-0.0684767	-0.0702244	-0.0451666	0.0036596	5914.44
0.0029363	0.0047901	-0.1570796	-0.0099656	-0.067817	-0.0695462	-0.0447113	0.0036755	5927.14
0.0029446	0.0047447	-0.155468	-0.0100037	-0.0671775	-0.0688507	-0.044304	0.0037208	5939.88
0.0029284	0.0046878	-0.1539411	-0.0099309	-0.0664874	-0.0682036	-0.0438391	0.0037406	5952.61
0.0028217	0.0046787	-0.1524154	-0.0099371	-0.0657971	-0.067541	-0.0433815	0.0037944	5965.33
0.0028393	0.0046097	-0.1508996	-0.0099282	-0.065189	-0.0668576	-0.0429939	0.0037701	5978.06
0.0028038	0.0045637	-0.1493876	-0.0099557	-0.0645504	-0.0662261	-0.0425401	0.0037869	5990.75
0.002763	0.0044967	-0.1479763	-0.0099293	-0.0639377	-0.0656092	-0.0421802	0.0037973	6003.47
0.0027907	0.0044292	-0.1466136	-0.0099441	-0.0633503	-0.06501	-0.0417959	0.0040918	6016.22
