
v1	v2	v3	v4	v5	v6	v7	v8	time
-0.0007185	0.0018843	-0.1445145	-0.0099756	-0.059823	-0.0623707	-0.0416396	-0.0004253	2967.28
-0.0007111	0.0018541	-0.144885	-0.0099314	-0.0600163	-0.0625192	-0.0417242	-0.0004179	2979.9
-0.0006863	0.0019051	-0.1453232	-0.0099607	-0.0601013	-0.0627632	-0.0418471	-0.0003629	2992.54
-0.0007489	0.001856	-0.1456393	-0.0099683	-0.0603314	-0.0628882	-0.0419415	-0.0004084	3005.14
-0.0007327	0.0019118	-0.146047	-0.0099474	-0.0604251	-0.063086	-0.0420216	-0.0003896	3017.77
-0.0006387	0.0019288	-0.146389	-0.0099575	-0.0606123	-0.0631928	-0.0420845	-0.0003498	3030.42
-0.0006597	0.0019565	-0.1467319	-0.00997	-0.0607712	-0.0633636	-0.0422117	-0.0003086	3043.07
-0.0006862	0.0019497	-0.1470569	-0.0099509	-0.0609105	-0.0635502	-0.0423189	-0.0003052	3055.7
-0.0006887	0.0019394	-0.1473868	-0.0099535	-0.0610413	-0.0636935	-0.0424093	-0.0002979	3068.33
-0.0006582	0.0019527	-0.1477215	-0.0099344	-0.0611609	-0.0637997	-0.042494	-0.000329	3080.96
-0.0006618	0.0019758	-0.1480436	-0.0099217	-0.0612991	-0.0639669	-0.0425743	-0.0002727	3093.58
-0.000661	0.0019682	-0.1483344	-0.00993	-0.0614291	-0.0640871	-0.0426481	-0.0003011	3106.22
-0.0005925	0.0020028	-0.1486137	-0.0098921	-0.0615844	-0.0641832	-0.042722	-0.0003059	3118.84
-0.0006341	0.0020102	-0.1489444	-0.009966	-0.0616868	-0.0643616	-0.0428244	-0.0002281	3131.46
-0.0006385	0.0020268	-0.149251	-0.0099498	-0.0618546	-0.0644929	-0.0429144	-0.0002349	3144.07
-0.0006864	0.0019746	-0.1495308	-0.0099381	-0.0619815	-0.0646497	-0.0429683	-0.0002628	3156.66
-0.0006372	0.0019572	-0.1498533	-0.0099289	-0.0621007	-0.0647745	-0.0430541	-0.0002653	3169.25
-0.0006023	0.0019516	-0.1501663	-0.0099388	-0.0622399	-0.0648676	-0.0431508	-0.0002403	3181.82
-0.0007099	0.001992	-0.1504314	-0.0099118	-0.062378	-0.0649625	-0.0432243	-0.0002252	3194.43
-0.0007016	0.001995	-0.1507578	-0.0099716	-0.0625007	-0.0651123	-0.0433163	-0.000179	3207.03
-0.0006922	0.0020044	-0.151012	-0.0099387	-0.0626312	-0.0652794	-0.0433717	-0.0001812	3219.67
-0.0006575	0.0019855	-0.1513336	-0.0099125	-0.0627693	-0.0654472	-0.0434726	-0.0001557	3232.28
-0.0006139	0.0020373	-0.1515891	-0.0099435	-0.0628439	-0.0655115	-0.0435573	-0.0002047	3244.88
-0.0007044	0.0020086	-0.1518166	-0.0099487	-0.0629955	-0.0656737	-0.0436169	-0.0001842	3257.55
-0.0006905	0.002019	-0.1521742	-0.009959	-0.063123	-0.0657562	-0.0436977	-0.0001758	3270.17
-0.0006561	0.0020219	-0.1524384	-0.0099438	-0.0632188	-0.0659115	-0.0437508	-0.0001349	3282.81
-0.0006443	0.00206	-0.1527102	-0.0099769	-0.0632968	-0.0659884	-0.0437931	-0.0001297	3295.42
-0.0006325	0.0020214	-0.1529514	-0.0099544	-0.0634277	-0.0661255	-0.04391	-0.0001422	3308.06
-0.0006261	0.0020593	-0.1532191	-0.0099389	-0.0635705	-0.0662299	-0.0439779	-9.79e-05	3320.68
-0.0006	0.0020462	-0.1534559	-0.0099537	-0.0636854	-0.0663626	-0.0440837	-9.11e-05	3333.3
-0.000661	0.0021033	-0.1537486	-0.0099217	-0.0637956	-0.0665166	-0.0441087	-0.0001083	3345.92
-0.0006139	0.0021107	-0.1540083	-0.0099847	-0.0639032	-0.0665929	-0.0442282	-8.54e-05	3358.54
-0.0006011	0.0020985	-0.1543084	-0.0099754	-0.0640152	-0.066738	-0.0442559	-6.47e-05	3371.18
-0.0005891	0.0020799	-0.1545158	-0.0099782	-0.0641266	-0.0668374	-0.0443442	-6.75e-05	3383.82
-0.0006222	0.0021124	-0.1547907	-0.0099403	-0.0642509	-0.0669542	-0.0443944	-5.32e-05	3396.46
-0.0005986	0.0021118	-0.1550588	-0.0099631	-0.0643589	-0.0671065	-0.0444907	-4.23e-05	3409.13
-0.0005537	0.0021257	-0.1553416	-0.0099376	-0.0644255	-0.0671943	-0.0445999	-3.21e-05	3421.75
-0.0005789	0.0021669	-0.1555966	-0.00994	-0.0645944	-0.0672794	-0.0446033	-2.84e-05	3434.39
-0.0005623	0.0020902	-0.1558589	-0.0099616	-0.0646605	-0.0674075	-0.044717	-1.87e-05	3447.03
-0.0005956	0.002157	-0.1560719	-0.0099318	-0.0648056	-0.0675654	-0.044784	1.08e-05	3459.68
-0.0006011	0.0021333	-0.1563989	-0.0098642	-0.0648341	-0.0677277	-0.0448338	-2.28e-05	3472.29
-0.0004733	0.0022193	-0.1565396	-0.0099308	-0.0650521	-0.0677283	-0.0448966	2e-06	3484.89
-0.0004987	0.002116	-0.1568317	-0.009973	-0.0651643	-0.0678618	-0.0450006	2.08e-05	3497.48
-0.0005745	0.0021618	-0.1570894	-0.0099711	-0.0652508	-0.067987	-0.0450436	2.98e-05	3510.09
-0.0005646	0.0021794	-0.1573123	-0.0099668	-0.0653578	-0.0680614	-0.0451154	1.92e-05	3522.68
-0.0005474	0.0022147	-0.1575673	-0.0099596	-0.0654162	-0.0682206	-0.0451953	4.21e-05	3535.32
-0.0005572	0.0021897	-0.1577896	-0.0099213	-0.0655797	-0.0683301	-0.0452203	5.49e-05	3547.96
-0.0005719	0.0021975	-0.1580466	-0.0099382	-0.0656314	-0.0684294	-0.045354	6.02e-05	3560.54
-0.0005727	0.0022211	-0.1583079	-0.0099505	-0.0657866	-0.0685323	-0.0453649	6.74e-05	3573.17
-0.0005585	0.0022083	-0.1585525	-0.0099672	-0.0658724	-0.0686344	-0.0454453	7.28e-05	3585.79
-0.000532	0.0021836	-0.1587725	-0.0099536	-0.0659346	-0.068746	-0.0455189	7.57e-05	3598.41
-0.0005611	0.0022083	-0.158985	-0.0099258	-0.0660761	-0.0688633	-0.0456304	7.06e-05	3611.0
-0.0005268	0.0022546	-0.1592559	-0.0099614	-0.0661322	-0.0689622	-0.0456525	6.8e-06	3623.64
-0.0005508	0.0022391	-0.1595095	-0.0099454	-0.0662806	-0.0690356	-0.0457141	0.000114	3636.28
-0.0005022	0.0022448	-0.1597541	-0.0099793	-0.0664055	-0.0691513	-0.0457897	0.0008993	3648.9
-0.0005399	0.0022357	-0.1599422	-0.0099622	-0.0664407	-0.0692067	-0.0458198	0.0001012	3661.54
-0.0005303	0.0022776	-0.1601818	-0.0099369	-0.06659	-0.0693733	-0.0459292	0.0001263	3674.17
-0.0004959	0.0022664	-0.1604326	-0.0099417	-0.066699	-0.0694298	-0.0459632	8.67e-05	3686.81
-0.0005028	0.0022862	-0.1606157	-0.009954	-0.0667491	-0.069557	-0.0460458	0.0002114	3699.47
-0.0005391	0.0022855	-0.160852	-0.0099513	-0.0668685	-0.0696563	-0.0460721	0.0001784	3712.07
-0.0004918	0.0022733	-0.1610807	-0.0099752	-0.0669469	-0.0697805	-0.0461372	0.0001078	3724.69
-0.0005072	0.0023074	-0.1613339	-0.0099491	-0.06708	-0.0698307	-0.0462356	0.0001766	3737.37
-0.00047	0.0022839	-0.1615286	-0.0099128	-0.0671767	-0.0699815	-0.0462696	0.0001804	3749.99
-0.0005064	0.0023184	-0.1617352	-0.0099634	-0.0672374	-0.0700517	-0.0463336	0.0001821	3762.61
-0.0004866	0.0023272	-0.1619582	-0.0099824	-0.0673039	-0.0701756	-0.0463739	0.0001805	3775.25
-0.0004495	0.0023116	-0.1621698	-0.0099375	-0.0674532	-0.070278	-0.0464746	0.0001826	3787.87
-0.000562	0.0023243	-0.1624176	-0.0099253	-0.0675546	-0.0703053	-0.0465186	0.0002105	3800.57
-0.0005042	0.0023227	-0.1625954	-0.0099542	-0.0676447	-0.0704546	-0.0465579	0.0002195	3813.24
-0.0004656	0.0023359	-0.1627939	-0.0099329	-0.0677254	-0.0705459	-0.0466269	0.0002201	3825.86
-0.0004953	0.002352	-0.163007	-0.0099314	-0.067812	-0.0706432	-0.0466921	0.0002223	3838.52
-0.0004873	0.0023711	-0.1632572	-0.0099542	-0.0678816	-0.0707596	-0.0467037	0.0002934	3851.14
-0.0004685	0.0023113	-0.1634576	-0.0099282	-0.0679999	-0.070811	-0.0468056	4.68e-05	3863.76
-0.0004879	0.00235	-0.1636821	-0.0099585	-0.0680999	-0.0709136	-0.0468739	0.0002123	3876.38
-0.0004495	0.0023442	-0.1638711	-0.0099286	-0.0681714	-0.0710368	-0.0469132	0.0002189	3889.01
-0.0004353	0.0023677	-0.1641162	-0.0099406	-0.0682649	-0.0711144	-0.0469638	0.0003086	3901.66
-0.0004346	0.0023624	-0.1643492	-0.00997	-0.0684215	-0.0712134	-0.0470632	0.000262	3914.33
-0.00043	0.0024182	-0.1645787	-0.0099465	-0.0685211	-0.0713272	-0.0471453	0.0003051	3926.97
-0.0004506	0.0023854	-0.1648458	-0.0099301	-0.0686184	-0.0714196	-0.0471783	0.0002871	3939.61
-0.0003964	0.0024277	-0.1651082	-0.0099574	-0.0686923	-0.0715925	-0.0473291	0.0002894	3952.26
-0.0004516	0.0024136	-0.1654131	-0.0099651	-0.0688494	-0.071685	-0.0473885	0.000312	3964.9
-0.000431	0.0024197	-0.1656972	-0.0099565	-0.0689618	-0.0718803	-0.0474293	0.0003217	3977.54
-0.0003966	0.0024358	-0.1659635	-0.009967	-0.0690996	-0.0719508	-0.0474966	0.0003224	3990.17
-0.0004133	0.002413	-0.1662693	-0.0099448	-0.0692396	-0.0720497	-0.0475512	0.0002627	4002.88
-0.0003749	0.0024559	-0.1665735	-0.0099747	-0.0693391	-0.072284	-0.0476774	0.0003654	4015.53
-0.000395	0.0024208	-0.1668411	-0.0099407	-0.0694681	-0.0723726	-0.047751	0.0003512	4028.2
-0.0004296	0.0024852	-0.1671044	-0.0099771	-0.0695979	-0.0725233	-0.0478383	0.0003541	4040.87
-0.0003888	0.0024682	-0.1674051	-0.0099604	-0.0697579	-0.0726332	-0.0479045	0.0003666	4053.54
-0.0004216	0.0024763	-0.1677226	-0.0099445	-0.069858	-0.0727585	-0.0480081	0.0003934	4066.19
-0.0003923	0.0024986	-0.1680216	-0.0099039	-0.0700444	-0.0728624	-0.0480623	0.0003877	4078.83
-0.0003834	0.0025482	-0.1683862	-0.0099592	-0.0701919	-0.0730863	-0.0481773	0.0004084	4091.49
-0.0004041	0.0025079	-0.1687215	-0.0099501	-0.0703091	-0.0732182	-0.0482792	0.000417	4104.08
-0.0004012	0.0025551	-0.169086	-0.0099491	-0.0704853	-0.0734083	-0.0483698	0.0004325	4116.73
-0.0003423	0.0025198	-0.1694015	-0.009973	-0.0705909	-0.0735378	-0.0484771	0.0004293	4129.37
-0.0003613	0.0025215	-0.1697383	-0.009977	-0.0707237	-0.0736671	-0.0485856	0.0004659	4142.04
-0.0003368	0.0025455	-0.1701122	-0.0099256	-0.0709406	-0.0738356	-0.0486663	0.0004588	4154.67
-0.0003514	0.0025213	-0.1704683	-0.0099278	-0.0710593	-0.0740174	-0.0487604	0.0004759	4167.31
-0.0003195	0.0025625	-0.1708003	-0.009927	-0.0712253	-0.074148	-0.0488947	0.0004848	4179.97
-0.0003714	0.0025987	-0.1711992	-0.0099374	-0.0713737	-0.0743366	-0.0489823	0.0004769	4192.64
-0.0002996	0.0025687	-0.1715375	-0.009952	-0.071538	-0.0745015	-0.049063	0.0005217	4205.29
-0.0003314	0.0025826	-0.1719187	-0.0099504	-0.0716991	-0.0746639	-0.0491836	0.0005212	4217.93
-0.0003258	0.0025856	-0.1722649	-0.0099869	-0.0718535	-0.0747773	-0.0492529	0.0005407	4230.57
-0.0003378	0.0025815	-0.1725851	-0.0099393	-0.0720168	-0.0749564	-0.0493798	0.0005391	4243.17
-0.0003216	0.0026273	-0.1729721	-0.0099572	-0.0721799	-0.0751157	-0.0494423	0.000578	4255.81
-0.0002947	0.0026481	-0.1733055	-0.0099366	-0.0722843	-0.0752529	-0.0495484	0.0005975	4268.5
-0.0003128	0.0026343	-0.173657	-0.0099533	-0.0724874	-0.075435	-0.0496124	0.0005797	4281.09
-0.0002849	0.0026708	-0.1739906	-0.0099455	-0.0725736	-0.0755762	-0.0497225	0.0005654	4293.76
-0.0002573	0.0026764	-0.1743272	-0.0099051	-0.0727571	-0.075718	-0.0498526	0.0005618	4306.4
-0.0002762	0.0026955	-0.1747013	-0.0099434	-0.0729298	-0.0758394	-0.0499198	0.0006075	4319.08
-0.0002924	0.002732	-0.1749438	-0.0099462	-0.0730035	-0.0760198	-0.0499938	0.0006123	4331.75
-0.000228	0.0026825	-0.1753113	-0.0099595	-0.0731876	-0.0761498	-0.0501045	0.0006326	4344.39
-0.0002438	0.002689	-0.1756243	-0.0099464	-0.073327	-0.0763441	-0.0501952	0.0006498	4357.09
-0.0002347	0.0027289	-0.1759486	-0.0099524	-0.073458	-0.0764751	-0.0502384	0.0006524	4369.78
-0.0002441	0.0026935	-0.1762714	-0.0099227	-0.0736075	-0.0766034	-0.0503574	0.0006542	4382.45
-0.000235	0.0027428	-0.1765815	-0.0099516	-0.0737294	-0.076717	-0.0504415	0.0006859	4395.13
-0.0002108	0.0027542	-0.1768737	-0.0099441	-0.0738854	-0.0768692	-0.0505296	0.0006575	4407.85
-0.0002412	0.0027516	-0.1771678	-0.0099501	-0.0740477	-0.0770214	-0.0506023	0.0006866	4420.49
-0.0002377	0.0027707	-0.1775132	-0.0099235	-0.0741362	-0.0771611	-0.0506873	0.0007135	4433.14
-0.0002245	0.0027774	-0.1778104	-0.0099358	-0.0742809	-0.0772754	-0.0507741	0.0007289	4445.77
-0.0001995	0.0028048	-0.1781217	-0.009979	-0.0743911	-0.0774108	-0.0508743	0.0007467	4458.37
-0.0002313	0.0028107	-0.1783232	-0.0099335	-0.0745597	-0.0775715	-0.050895	0.0007219	4471.01
-0.0002227	0.0027921	-0.178657	-0.0099561	-0.0746664	-0.0776648	-0.0509876	0.0007155	4483.66
-0.0001927	0.0028332	-0.1789611	-0.0099494	-0.0748206	-0.0778124	-0.051114	0.0007986	4496.3
-0.000194	0.002839	-0.1792087	-0.009948	-0.0749072	-0.077958	-0.0511774	0.0006938	4508.97
-0.0001933	0.0028683	-0.1795061	-0.0099766	-0.0750292	-0.0780775	-0.0512186	0.0005805	4521.63
-0.0001955	0.002805	-0.1797909	-0.0099671	-0.0751134	-0.0782217	-0.0512676	0.0008852	4534.26
-0.0001603	0.002827	-0.1800646	-0.0099464	-0.0752827	-0.0783413	-0.0514149	0.0006688	4546.93
-0.0001445	0.0028245	-0.1803544	-0.0099744	-0.0754168	-0.0784431	-0.0514651	0.0007609	4559.56
-0.000172	0.0028808	-0.1805935	-0.0099753	-0.0755051	-0.0786025	-0.051537	0.0008579	4572.23
-0.0001411	0.00291	-0.1808509	-0.0099682	-0.0756202	-0.078722	-0.0516088	0.0004925	4584.91
-0.0001437	0.0028714	-0.1811354	-0.0099612	-0.0757194	-0.0787647	-0.051688	0.000684	4597.55
-0.0001457	0.0028955	-0.1813439	-0.0099749	-0.0758491	-0.0789195	-0.0517235	0.0007722	4610.24
-0.0001481	0.0029261	-0.1815749	-0.0099671	-0.0758933	-0.0790147	-0.0518187	0.0009359	4622.89
-0.0001442	0.0029435	-0.1818301	-0.0099473	-0.0760663	-0.0791321	-0.0518969	0.0009193	4635.56
-0.0001666	0.0029063	-0.1821282	-0.0099509	-0.0761684	-0.0792385	-0.0519393	0.0008928	4648.25
-0.0001083	0.0029481	-0.1823128	-0.0099496	-0.0762649	-0.0793563	-0.0520155	0.0011105	4660.9
-0.000171	0.0029203	-0.18258	-0.0099298	-0.0764208	-0.0794515	-0.0520637	0.0008067	4673.57
-0.0001	0.0029374	-0.1827992	-0.0099663	-0.0764751	-0.0795632	-0.0521403	0.000577	4686.22
-0.0001203	0.0029268	-0.1830247	-0.0099543	-0.0765472	-0.079629	-0.0522084	0.0010783	4698.86
-0.0001342	0.0029648	-0.183237	-0.0099413	-0.0766575	-0.079766	-0.0522422	0.0008784	4711.5
-0.0001194	0.0029524	-0.183494	-0.0099632	-0.0767826	-0.0798211	-0.0523418	0.0009155	4724.15
-0.0001303	0.0029765	-0.1836961	-0.0099526	-0.0768611	-0.0799212	-0.0523892	0.0009175	4736.81
-0.0001287	0.0029528	-0.1839038	-0.0099332	-0.076977	-0.0800571	-0.0524646	0.0009272	4749.49
-9.78e-05	0.0029701	-0.1841227	-0.0099366	-0.0770656	-0.080166	-0.0524933	0.000949	4762.18
-0.0001241	0.0029499	-0.1843548	-0.0099549	-0.0771457	-0.0802326	-0.0525122	0.0009308	4774.87
-0.0001016	0.0030072	-0.1845742	-0.0099605	-0.0772489	-0.0803234	-0.0525966	0.000932	4787.5
-7.33e-05	0.0029816	-0.1847447	-0.0099708	-0.0773522	-0.0804036	-0.0526696	0.0009458	4800.17
-8.93e-05	0.0030239	-0.184985	-0.0099893	-0.0774062	-0.0805688	-0.052742	0.0009354	4812.89
-0.0001055	0.0029854	-0.1851759	-0.0099704	-0.0774887	-0.0806441	-0.0527912	0.0009583	4825.56
-4.16e-05	0.0030184	-0.1854657	-0.0099126	-0.0776245	-0.080754	-0.0528537	0.0009647	4838.23
-9.8e-05	0.0029918	-0.1858344	-0.0099412	-0.0778543	-0.0809313	-0.0530448	0.0009795	4850.89
-5.14e-05	0.0029775	-0.1863488	-0.0099351	-0.0780676	-0.0812132	-0.0531613	0.0009939	4863.56
-4e-05	0.0030271	-0.1869105	-0.009961	-0.0783819	-0.0814661	-0.0533422	0.0010266	4876.24
-5.19e-05	0.003037	-0.1876101	-0.0099676	-0.0786282	-0.0817838	-0.0534965	0.0010646	4888.93
-1.48e-05	0.0030829	-0.1883564	-0.0099391	-0.0789869	-0.0821301	-0.0537164	0.0010668	4901.6
-4.68e-05	0.0031153	-0.1891201	-0.0099734	-0.0793507	-0.0824826	-0.0539477	0.0010868	4914.28
-7.1e-06	0.0031155	-0.1899673	-0.0099299	-0.0796698	-0.0828557	-0.0542093	0.001138	4926.99
3.35e-05	0.0031623	-0.1908001	-0.0099805	-0.0800827	-0.0832733	-0.0543871	0.0011496	4939.62
4.43e-05	0.0031664	-0.1916949	-0.0099626	-0.0804829	-0.0836093	-0.0546204	0.0011769	4952.26
5.45e-05	0.0032187	-0.192498	-0.0099799	-0.0808777	-0.0840451	-0.0548561	0.0012027	4964.92
8.87e-05	0.0032267	-0.1933679	-0.0099477	-0.0812571	-0.0843934	-0.0550787	0.0012472	4977.57
0.000119	0.0032547	-0.1943066	-0.0099478	-0.0815876	-0.0847791	-0.0552802	0.0012389	4990.22
0.0001084	0.0032701	-0.1951193	-0.0099294	-0.0820417	-0.0852638	-0.0555591	0.0012939	5002.86
9.22e-05	0.0033366	-0.1959603	-0.0099997	-0.0823543	-0.0856306	-0.0557996	0.0013345	5015.52
0.0001738	0.0033407	-0.1968617	-0.0099595	-0.0828071	-0.086032	-0.0560403	0.001336	5028.15
0.0001896	0.0033774	-0.1977223	-0.0099331	-0.0832113	-0.0863993	-0.0562209	0.0013819	5040.84
0.0001787	0.0034118	-0.1986038	-0.0099365	-0.0836047	-0.0868447	-0.056493	0.0014102	5053.48
0.0002256	0.0034229	-0.1994307	-0.0099638	-0.0839536	-0.0872292	-0.0567051	0.0014518	5066.18
0.0002254	0.003436	-0.2002719	-0.0099446	-0.0843752	-0.0875237	-0.0569463	0.001454	5078.85
0.000261	0.0034574	-0.2010813	-0.0099265	-0.0846812	-0.0879595	-0.0571285	0.0015386	5091.5
0.0002599	0.0034764	-0.2018516	-0.009991	-0.0851037	-0.0883394	-0.0573479	0.001544	5104.19
0.0003161	0.0035327	-0.2026042	-0.009955	-0.0854297	-0.0886486	-0.0575416	0.0015541	5116.83
0.0003123	0.0035068	-0.2033735	-0.0099766	-0.085746	-0.0890027	-0.0577307	0.0015891	5129.48
0.0003714	0.0035667	-0.2040917	-0.0099395	-0.0860759	-0.0893387	-0.0578949	0.0016039	5142.14
0.0003692	0.0036216	-0.2048017	-0.0099244	-0.0863987	-0.0897009	-0.0581108	0.0016256	5154.82
0.0003904	0.0036211	-0.2055218	-0.009954	-0.0867455	-0.0900202	-0.0582953	0.0016704	5167.51
0.0004023	0.0036624	-0.2062258	-0.0099497	-0.08704	-0.090294	-0.0584712	0.0016909	5180.18
0.0004254	0.0036838	-0.2068864	-0.0099696	-0.08738	-0.0906414	-0.0586469	0.0017255	5192.85
0.0004317	0.0037307	-0.207478	-0.0099245	-0.0876241	-0.0909362	-0.0587505	0.001744	5205.55
0.0004412	0.0037363	-0.2081321	-0.0099608	-0.0879233	-0.0912184	-0.0589617	0.0017789	5218.2
0.0004833	0.0037496	-0.2087208	-0.0099582	-0.0881997	-0.0914643	-0.0591087	0.0017825	5230.89
0.0005021	0.0037585	-0.2093367	-0.0098925	-0.0884352	-0.0917802	-0.0592307	0.0018135	5243.54
0.0005249	0.0037861	-0.2098082	-0.0099513	-0.0887085	-0.0920242	-0.0593918	0.0018784	5256.23
0.0005469	0.0038246	-0.2103448	-0.0099906	-0.0889773	-0.0921986	-0.0595455	0.0019059	5268.93
0.0005861	0.0038236	-0.2108754	-0.0099472	-0.0892029	-0.092473	-0.0596702	0.0018958	5281.57
0.0005515	0.0038465	-0.211344	-0.0099789	-0.0894241	-0.0927633	-0.0597817	0.0019199	5294.27
0.0005867	0.0038846	-0.2118602	-0.0099877	-0.0896417	-0.0929222	-0.0598934	0.0019759	5306.99
0.0005825	0.0038831	-0.2123266	-0.0099875	-0.0898905	-0.0931899	-0.0600413	0.0019811	5319.69
0.0006144	0.0039045	-0.2127431	-0.0098717	-0.0900811	-0.0934139	-0.0601636	0.0020006	5332.36
0.0006607	0.0039317	-0.2132522	-0.0099509	-0.0903516	-0.0936329	-0.0602785	0.0020207	5345.08
0.0006818	0.0039642	-0.2137086	-0.0099443	-0.090583	-0.0938549	-0.0603707	0.0020529	5357.75
0.0007096	0.0039621	-0.2141349	-0.0099714	-0.0907725	-0.0940776	-0.0604693	0.0020831	5370.44
0.0006962	0.0040278	-0.2145135	-0.0099629	-0.0909738	-0.0942576	-0.0605646	0.0020993	5383.12
0.0007549	0.0040229	-0.214914	-0.009952	-0.0911744	-0.0944118	-0.0606604	0.0020582	5395.78
0.0007676	0.0040201	-0.2152889	-0.0099129	-0.0913521	-0.0946065	-0.0607342	0.0021493	5408.45
0.0008405	0.0040579	-0.2155481	-0.0099412	-0.0914987	-0.0947429	-0.0608002	0.002193	5421.16
0.0008828	0.0040927	-0.2158459	-0.0099415	-0.0916532	-0.0948728	-0.060856	0.0021997	5433.85
0.000886	0.0041275	-0.2161204	-0.0099553	-0.0917648	-0.095031	-0.060983	0.0022213	5446.55
0.0009373	0.0041161	-0.216339	-0.0099829	-0.0919117	-0.0951616	-0.0609609	0.0024243	5459.27
0.0009494	0.0041503	-0.2165117	-0.0099829	-0.09202	-0.0952874	-0.0610193	0.0022801	5471.94
0.0009197	0.0041844	-0.2167668	-0.0099644	-0.0921324	-0.095353	-0.0610601	0.0022797	5484.61
0.0009378	0.0041716	-0.2169562	-0.0099301	-0.0922188	-0.0954729	-0.061108	0.0023164	5497.36
0.001006	0.0041916	-0.2170433	-0.0099689	-0.0923335	-0.0955523	-0.0611184	0.0023176	5510.08
0.0010314	0.0042312	-0.2171798	-0.0099634	-0.0923771	-0.0956022	-0.0611689	0.0023488	5522.78
0.0010381	0.0042284	-0.2172772	-0.0099419	-0.0925057	-0.0956843	-0.0611779	0.00238	5535.45
0.0010554	0.0042556	-0.2173064	-0.0099051	-0.0925699	-0.0957427	-0.0611989	0.0024199	5548.17
0.0010905	0.0042985	-0.2173724	-0.0099881	-0.092618	-0.0957436	-0.061218	0.0024537	5560.9
0.0011745	0.004267	-0.2173795	-0.0099614	-0.0926638	-0.0957732	-0.0611261	0.0024687	5573.64
0.0011358	0.0042967	-0.2173393	-0.0099106	-0.0926675	-0.0957732	-0.0611385	0.0024889	5586.32
0.0011816	0.0043236	-0.2172442	-0.0099653	-0.092654	-0.0957402	-0.061136	0.0024974	5599.06
0.0012216	0.0043733	-0.2171119	-0.0099087	-0.0925783	-0.0957034	-0.0610311	0.0025591	5611.76
0.0012877	0.004367	-0.216917	-0.0099298	-0.0925675	-0.0956554	-0.0610116	0.0025628	5624.48
0.0013186	0.0043864	-0.2166953	-0.009947	-0.092549	-0.0955166	-0.0609272	0.0026019	5637.18
0.0013539	0.0043882	-0.2164582	-0.0099839	-0.0924257	-0.0954712	-0.0608497	0.0026389	5649.88
0.0013823	0.0044041	-0.2161609	-0.009977	-0.0923637	-0.0953704	-0.0607449	0.0026668	5662.6
0.0014123	0.0044578	-0.2158082	-0.0099497	-0.0922238	-0.0952473	-0.060611	0.0026762	5675.32
0.0014699	0.0044739	-0.2153755	-0.0099206	-0.0921075	-0.0951031	-0.0604973	0.0026825	5688.03
0.0014916	0.0044449	-0.2149924	-0.0099623	-0.0919289	-0.0948874	-0.0603902	0.0027122	5700.75
0.0015133	0.0044813	-0.2144614	-0.0099422	-0.0917904	-0.0947033	-0.060221	0.0027528	5713.49
0.0015699	0.0045164	-0.2139433	-0.009962	-0.0915754	-0.0945284	-0.0600632	0.0028001	5726.19
0.0015762	0.004483	-0.2133781	-0.0099291	-0.0913403	-0.0942335	-0.0599109	0.0027735	5738.94
0.0016037	0.0045233	-0.2128182	-0.0099657	-0.0911685	-0.0940611	-0.0597522	0.0028143	5751.69
0.0016261	0.0045707	-0.2122298	-0.0099136	-0.0909062	-0.093827	-0.0595344	0.0028555	5764.34
0.0016633	0.0045454	-0.2115076	-0.0099327	-0.0906696	-0.093484	-0.059391	0.0028743	5777.03
0.0016753	0.0045417	-0.2108405	-0.0099472	-0.0904238	-0.0932388	-0.0591899	0.0028994	5789.76
0.001745	0.0045221	-0.2101038	-0.0099555	-0.0901147	-0.0929111	-0.0590096	0.0029122	5802.48
0.0017934	0.0045789	-0.2093755	-0.0099649	-0.0898244	-0.0925735	-0.0587757	0.0029551	5815.2
0.001783	0.0045978	-0.2085725	-0.0099295	-0.0895351	-0.092279	-0.0585438	0.0029597	5827.9
0.0018131	0.0046074	-0.2077028	-0.0100177	-0.0891616	-0.0919336	-0.0583142	0.0029978	5840.57
0.0018377	0.0046016	-0.206843	-0.0099317	-0.0888663	-0.0915681	-0.0580379	0.0030006	5853.3
0.0018512	0.0046075	-0.2060044	-0.0099817	-0.0885234	-0.0911855	-0.0578386	0.0030365	5866.02
0.0018995	0.0045886	-0.2051327	-0.0099529	-0.0881695	-0.0908067	-0.0575881	0.0030466	5878.74
0.0019335	0.0045842	-0.204255	-0.0099414	-0.087838	-0.0904142	-0.0573458	0.0030616	5891.47
0.0019739	0.0045865	-0.2033652	-0.0099503	-0.0875096	-0.0900993	-0.057105	0.0030954	5904.18
0.0020099	0.0045919	-0.2025031	-0.00994	-0.0871373	-0.0896799	-0.0568779	0.003103	5916.89
0.002017	0.004583	-0.2015658	-0.009948	-0.0867252	-0.0892834	-0.0566017	0.0031281	5929.6
0.0020029	0.0045888	-0.2005917	-0.0099295	-0.086385	-0.0887854	-0.0563511	0.0031585	5942.33
0.0020255	0.0045969	-0.1996483	-0.0099301	-0.0859586	-0.0884659	-0.0560959	0.003167	5955.07
0.0020686	0.0045923	-0.198664	-0.0099286	-0.0855357	-0.0880262	-0.055807	0.0031788	5967.8
0.0020434	0.0045669	-0.1977191	-0.0099346	-0.0851741	-0.0876412	-0.0555974	0.0031899	5980.52
0.0020862	0.0045824	-0.1967752	-0.0099624	-0.0847852	-0.0872223	-0.0552693	0.0032286	5993.23
